Fullname: Hlxwguebsc Nmlpvkaf, Faculty: Graduate School of Business, Group: Group288, Avg Grade: 0
Fullname: Fdveyxhb Ojnsh, Faculty: Pre-university training faculty, Group: Group218, Avg Grade: 6
Fullname: Fktszro Ycpvilu, Faculty: Faculty of Mathematics, Group: Group218, Avg Grade: 6
Fullname: Hgmlswn Tawfrjd, Faculty: Faculty of Physics, Group: Group213, Avg Grade: 6
Fullname: Xevus Umhbkewo, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group233, Avg Grade: 6
Fullname: Jhytfeqnip Sqfbhmi, Faculty: Faculty of Physics, Group: Group217, Avg Grade: 6
Fullname: Mxwbfgo Lefvtn, Faculty: Faculty of Geography and Geo-information Technology, Group: Group221, Avg Grade: 6
Fullname: Nprziahqwo Huvrjelmz, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group218, Avg Grade: 6
Fullname: Fmuzay Mebciy, Faculty: Faculty of Computer Science, Group: Group244, Avg Grade: 6
Fullname: Onpiw Raoiclmesv, Faculty: Faculty of World Economy and World Politics, Group: Group218, Avg Grade: 6
Fullname: Depxqmyi Brekusfvjh, Faculty: School of Foreign Languages, Group: Group219, Avg Grade: 6
Fullname: Nexdrvh Dsgompruhe, Faculty: Faculty of Economic Sciences, Group: Group215, Avg Grade: 6
Fullname: Jqpstucnz Xbrhepc, Faculty: Faculty of Creative Industries, Group: Group219, Avg Grade: 6
Fullname: Wasiedxf Ntqwms, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group233, Avg Grade: 6
Fullname: Xqauodnyb Yhtngsc, Faculty: Higher School of Jurisprudence and Administration, Group: Group217, Avg Grade: 6
Fullname: Juoksdb Ymlqw, Faculty: Graduate School of Business, Group: Group233, Avg Grade: 6
Fullname: Qsjhpcime Nfrczxlsd, Faculty: Faculty of Chemistry, Group: Group215, Avg Grade: 6
Fullname: Tnoqszp Codihbmql, Faculty: Faculty of Physics, Group: Group221, Avg Grade: 6
Fullname: Kvuyami Ewtgv, Faculty: Faculty of Computer Science, Group: Group218, Avg Grade: 6
Fullname: Hudrm Tqoailwx, Faculty: Higher School of Jurisprudence and Administration, Group: Group218, Avg Grade: 6
Fullname: Jvprmlwkbt Vcslznhgy, Faculty: Faculty of Chemistry, Group: Group219, Avg Grade: 6
Fullname: Uhecbqvja Eunigdyprj, Faculty: Faculty of Mathematics, Group: Group215, Avg Grade: 6
Fullname: Xlsczgdr Grahitsnd, Faculty: Faculty of Chemistry, Group: Group217, Avg Grade: 6
Fullname: Zioyevqns Puzve, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group212, Avg Grade: 6
Fullname: Hfmblt Gxuliarth, Faculty: Faculty of World Economy and World Politics, Group: Group233, Avg Grade: 6
Fullname: Pnrht Vljec, Faculty: Faculty of Biology and Biotechnology, Group: Group217, Avg Grade: 6
Fullname: Tarhyb Rgpadkzsi, Faculty: Faculty of Geography and Geo-information Technology, Group: Group212, Avg Grade: 6
Fullname: Piqrcmv Fynurqc, Faculty: Faculty of Biology and Biotechnology, Group: Group233, Avg Grade: 6
Fullname: Hcranijm Uigraycj, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group213, Avg Grade: 6
Fullname: Ykcvzgi Uefiawr, Faculty: Pre-university training faculty, Group: Group244, Avg Grade: 6
Fullname: Icfqxtea Utcyxiadz, Faculty: Faculty of Chemistry, Group: Group221, Avg Grade: 6
Fullname: Seldfm Xtqpe, Faculty: Faculty of Geography and Geo-information Technology, Group: Group221, Avg Grade: 6
Fullname: Badqok Owrliequj, Faculty: Faculty of Biology and Biotechnology, Group: Group244, Avg Grade: 6
Fullname: Owtakmgfh Gjykoxl, Faculty: Faculty of Law, Group: Group218, Avg Grade: 6
Fullname: Qcznths Krpnlcvzes, Faculty: Faculty of Humanities, Group: Group233, Avg Grade: 6
Fullname: Jnrkscov Thnqdisrc, Faculty: Pre-university training faculty, Group: Group212, Avg Grade: 6
Fullname: Idcnax Cbjosky, Faculty: Faculty of Urban and Regional Development, Group: Group233, Avg Grade: 6
Fullname: Ibqpdsg Afqhdgrsu, Faculty: Faculty of Computer Science, Group: Group244, Avg Grade: 6
Fullname: Yuxhfdiw Chfjeatgil, Faculty: Faculty of Computer Science, Group: Group213, Avg Grade: 6
Fullname: Uwktefn Dzvcmg, Faculty: Faculty of Computer Science, Group: Group233, Avg Grade: 6
Fullname: Jibkdrnspz Etxhzi, Faculty: Faculty of Geography and Geo-information Technology, Group: Group213, Avg Grade: 6
Fullname: Mcoqp Pidewvtqkg, Faculty: Faculty of Urban and Regional Development, Group: Group221, Avg Grade: 6
Fullname: Acqmpixr Mszyf, Faculty: International Institute of Economics and Finance, Group: Group288, Avg Grade: 6
Fullname: Efxojurbi Agzwdyjq, Faculty: Faculty of Law, Group: Group215, Avg Grade: 6
Fullname: Ptwjso Mbywkc, Faculty: International Institute of Economics and Finance, Group: Group221, Avg Grade: 6
Fullname: Owjhk Fjzxg, Faculty: Faculty of Economic Sciences, Group: Group213, Avg Grade: 6
Fullname: Eduwlz Hiwfp, Faculty: Faculty of Physics, Group: Group212, Avg Grade: 6
Fullname: Ilxjke Rvogeacp, Faculty: Faculty of Geography and Geo-information Technology, Group: Group219, Avg Grade: 6
Fullname: Zsodbtf Ufnjqtyz, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 6
Fullname: Gxyve Moeztrbdg, Faculty: Faculty of Economic Sciences, Group: Group219, Avg Grade: 6
Fullname: Cwrzmvna Quglh, Faculty: Faculty of Chemistry, Group: Group219, Avg Grade: 6
Fullname: Ribfowk Pdgow, Faculty: Faculty of Economic Sciences, Group: Group212, Avg Grade: 6
Fullname: Kvqragjwei Rujvgqsyt, Faculty: Faculty of Biology and Biotechnology, Group: Group217, Avg Grade: 6
Fullname: Ldmex Rsaqmwhbg, Faculty: Higher School of Jurisprudence and Administration, Group: Group233, Avg Grade: 6
Fullname: Gmsqa Mopilznsx, Faculty: Pre-university training faculty, Group: Group213, Avg Grade: 6
Fullname: Irgftu Qsnfjdru, Faculty: Graduate School of Business, Group: Group217, Avg Grade: 6
Fullname: Ixhrsmnok Vnbcmakt, Faculty: Higher School of Jurisprudence and Administration, Group: Group219, Avg Grade: 6
Fullname: Bfioswcy Nhgzmxorbi, Faculty: Faculty of Humanities, Group: Group212, Avg Grade: 6
Fullname: Jdckybuvf Osrym, Faculty: Faculty of Creative Industries, Group: Group233, Avg Grade: 6
Fullname: Vmcixg Qremdp, Faculty: Faculty of Social Sciences, Group: Group212, Avg Grade: 6
Fullname: Ejdgxvcsq Gdhlzuakny, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 6
Fullname: Mbwgluato Fycklhndz, Faculty: Lyceum of HSE, Group: Group219, Avg Grade: 6
Fullname: Yvrlmuad Lubgd, Faculty: Faculty of Chemistry, Group: Group217, Avg Grade: 6
Fullname: Dbewrcv Pufjcsnzr, Faculty: Pre-university training faculty, Group: Group221, Avg Grade: 6
Fullname: Ciaruzf Wjmio, Faculty: Higher School of Jurisprudence and Administration, Group: Group218, Avg Grade: 6
Fullname: Wxaqfuckrj Qhczsnja, Faculty: Faculty of Computer Science, Group: Group221, Avg Grade: 6
Fullname: Jmhlfw Tdbhuvf, Faculty: Faculty of Biology and Biotechnology, Group: Group233, Avg Grade: 6
Fullname: Fdgwsbv Tegzwofs, Faculty: Faculty of Biology and Biotechnology, Group: Group221, Avg Grade: 6
Fullname: Ouwmtirp Cirxdesbkm, Faculty: International Institute of Economics and Finance, Group: Group233, Avg Grade: 6
Fullname: Iwmrfjsnh Ldyftsbaqu, Faculty: Faculty of Mathematics, Group: Group288, Avg Grade: 6
Fullname: Qfswzdpbxm Foxjn, Faculty: Faculty of World Economy and World Politics, Group: Group219, Avg Grade: 6
Fullname: Ockmsd Kiexuvjb, Faculty: Faculty of Biology and Biotechnology, Group: Group215, Avg Grade: 6
Fullname: Ovswcpqh Wnoghk, Faculty: School of Foreign Languages, Group: Group221, Avg Grade: 6
Fullname: Aqsptjrum Nilkvpgrw, Faculty: School of Foreign Languages, Group: Group213, Avg Grade: 6
Fullname: Ykrdwza Fnjzyrqpga, Faculty: School of Foreign Languages, Group: Group215, Avg Grade: 6
Fullname: Cmtwd Hvmcoien, Faculty: Faculty of World Economy and World Politics, Group: Group217, Avg Grade: 6
Fullname: Wtecmgy Jaueyxf, Faculty: Lyceum of HSE, Group: Group221, Avg Grade: 6
Fullname: Tpjnqigyu Zwpuf, Faculty: Faculty of Geography and Geo-information Technology, Group: Group215, Avg Grade: 6
Fullname: Vmkgwf Kcqmus, Faculty: Faculty of Geography and Geo-information Technology, Group: Group244, Avg Grade: 6
Fullname: Sifujh Kfonsxtg, Faculty: Faculty of Geography and Geo-information Technology, Group: Group288, Avg Grade: 6
Fullname: Zubsxf Zhnlwx, Faculty: Faculty of Computer Science, Group: Group217, Avg Grade: 6
Fullname: Rgqxbfen Wdjngqox, Faculty: Faculty of Social Sciences, Group: Group233, Avg Grade: 6
Fullname: Gjtpydw Rakeyfbmop, Faculty: Faculty of Chemistry, Group: Group244, Avg Grade: 6
Fullname: Ajefn Bnhciu, Faculty: Faculty of Urban and Regional Development, Group: Group218, Avg Grade: 6
Fullname: Tefnigc Ybqvdzcw, Faculty: Faculty of Economic Sciences, Group: Group217, Avg Grade: 6
Fullname: Qgnhs Yxlzcg, Faculty: Pre-university training faculty, Group: Group212, Avg Grade: 6
Fullname: Hncvskr Iabrhozkyw, Faculty: Faculty of Humanities, Group: Group215, Avg Grade: 6
Fullname: Oaycpbgz Mjxzo, Faculty: Graduate School of Business, Group: Group213, Avg Grade: 6
Fullname: Oqgsyklrm Mckjb, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group217, Avg Grade: 6
Fullname: Rutwnx Citolybgq, Faculty: Graduate School of Business, Group: Group233, Avg Grade: 6
Fullname: Bkqixrjgu Upqma, Faculty: Faculty of Social Sciences, Group: Group212, Avg Grade: 6
Fullname: Vnzltbfchp Kygfml, Faculty: Faculty of World Economy and World Politics, Group: Group288, Avg Grade: 6
Fullname: Lqspezxfw Dverqkiyuc, Faculty: Faculty of Social Sciences, Group: Group215, Avg Grade: 6
Fullname: Gbkjumhqt Lreqzyng, Faculty: School of Foreign Languages, Group: Group233, Avg Grade: 6
Fullname: Wyjhebo Iqfvlwx, Faculty: International Institute of Economics and Finance, Group: Group221, Avg Grade: 6
Fullname: Lptriqfaj Kmtsyhqc, Faculty: Faculty of Economic Sciences, Group: Group288, Avg Grade: 6
Fullname: Smwcpgy Xkysoajvdr, Faculty: Faculty of Creative Industries, Group: Group288, Avg Grade: 6
Fullname: Hkebgdzt Ugvoasfjpz, Faculty: Faculty of Law, Group: Group217, Avg Grade: 6
Fullname: Lqfougcxyp Unsiktmawb, Faculty: Faculty of Economic Sciences, Group: Group218, Avg Grade: 6
Fullname: Pvwimkxty Przcaxtu, Faculty: Faculty of World Economy and World Politics, Group: Group212, Avg Grade: 6
Fullname: Seliudwmh Kbyuw, Faculty: Faculty of Law, Group: Group219, Avg Grade: 6
Fullname: Ebczok Mjrwxqv, Faculty: Faculty of Creative Industries, Group: Group233, Avg Grade: 6
Fullname: Jomrfbxy Nvhmgc, Faculty: Faculty of Economic Sciences, Group: Group218, Avg Grade: 6
Fullname: Tsmcfayd Hjklb, Faculty: Faculty of Biology and Biotechnology, Group: Group221, Avg Grade: 6
Fullname: Jvxht Gjuzr, Faculty: Faculty of Mathematics, Group: Group217, Avg Grade: 6
Fullname: Trmaib Vhiep, Faculty: Faculty of Humanities, Group: Group213, Avg Grade: 6
Fullname: Vdkiqoch Bihvcfuzt, Faculty: Faculty of Computer Science, Group: Group219, Avg Grade: 6
Fullname: Emrbncgol Ldxsm, Faculty: Faculty of Creative Industries, Group: Group244, Avg Grade: 6
Fullname: Pmyntuc Avxsoy, Faculty: Higher School of Jurisprudence and Administration, Group: Group244, Avg Grade: 6
Fullname: Vljbuma Koqhrgdn, Faculty: Faculty of Economic Sciences, Group: Group244, Avg Grade: 6
Fullname: Rcvigxf Vbcrnta, Faculty: Faculty of Social Sciences, Group: Group212, Avg Grade: 6
Fullname: Fuslknpc Irewdgqsja, Faculty: Faculty of World Economy and World Politics, Group: Group212, Avg Grade: 6
Fullname: Aeqxnysr Oqmbp, Faculty: Graduate School of Business, Group: Group217, Avg Grade: 6
Fullname: Jtyavsb Kscmbrvlf, Faculty: Faculty of Physics, Group: Group288, Avg Grade: 6
Fullname: Wtrkogh Dvsyhi, Faculty: Faculty of Biology and Biotechnology, Group: Group213, Avg Grade: 6
Fullname: Egnsv Whzxqickvf, Faculty: Pre-university training faculty, Group: Group221, Avg Grade: 6
Fullname: Igmtqnjwvp Mngkaelu, Faculty: Faculty of Chemistry, Group: Group244, Avg Grade: 6
Fullname: Bihev Rbqhyls, Faculty: Faculty of World Economy and World Politics, Group: Group233, Avg Grade: 6
Fullname: Zcfuxat Thcasrpyn, Faculty: School of Foreign Languages, Group: Group219, Avg Grade: 6
Fullname: Erbxuj Yixsafhnv, Faculty: Faculty of Mathematics, Group: Group233, Avg Grade: 6
Fullname: Ertbga Cnsua, Faculty: Faculty of Economic Sciences, Group: Group244, Avg Grade: 6
Fullname: Traxzewbg Jokcy, Faculty: Faculty of Law, Group: Group221, Avg Grade: 6
Fullname: Zsoewpk Qfkmo, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group219, Avg Grade: 6
Fullname: Sohxgitp Qnoatsupgd, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 6
Fullname: Wzqlxst Mgvruajt, Faculty: Faculty of Physics, Group: Group219, Avg Grade: 6
Fullname: Bojlrawd Juogwcyhlv, Faculty: Lyceum of HSE, Group: Group218, Avg Grade: 6
Fullname: Oapdm Eqdvpzh, Faculty: Graduate School of Business, Group: Group221, Avg Grade: 6
Fullname: Vuipjyewlq Hypjebro, Faculty: Faculty of Social Sciences, Group: Group288, Avg Grade: 6
Fullname: Wsfoygqun Yqlcdmka, Faculty: Pre-university training faculty, Group: Group217, Avg Grade: 6
Fullname: Ltgwnv Qgsdi, Faculty: International Institute of Economics and Finance, Group: Group244, Avg Grade: 6
Fullname: Fsewl Hnjmgcl, Faculty: International Institute of Economics and Finance, Group: Group217, Avg Grade: 6
Fullname: Vqhyowfrm Iobhzdxufg, Faculty: Faculty of Biology and Biotechnology, Group: Group233, Avg Grade: 6
Fullname: Bkfdyv Tlgim, Faculty: Graduate School of Business, Group: Group219, Avg Grade: 6
Fullname: Lpxqf Vcrtjqfewp, Faculty: Faculty of Urban and Regional Development, Group: Group215, Avg Grade: 6
Fullname: Rhpdae Cdkgzya, Faculty: Faculty of Geography and Geo-information Technology, Group: Group288, Avg Grade: 6
Fullname: Klevnzua Dopxgnbjfw, Faculty: Faculty of Biology and Biotechnology, Group: Group288, Avg Grade: 6
Fullname: Esvgrx Pygfoxvjz, Faculty: Faculty of Physics, Group: Group219, Avg Grade: 6
Fullname: Habclj Dbswjkzi, Faculty: Faculty of Economic Sciences, Group: Group233, Avg Grade: 6
Fullname: Yzkxgdt Mxfslt, Faculty: Faculty of Urban and Regional Development, Group: Group219, Avg Grade: 6
Fullname: Imepx Aybcmiteq, Faculty: Faculty of Biology and Biotechnology, Group: Group233, Avg Grade: 6
Fullname: Osbhwijade Mnpjer, Faculty: School of Foreign Languages, Group: Group233, Avg Grade: 6
Fullname: Ncihwefbr Tadkrigsvh, Faculty: Graduate School of Business, Group: Group219, Avg Grade: 6
Fullname: Nocwlf Nvmti, Faculty: Faculty of Computer Science, Group: Group219, Avg Grade: 6
Fullname: Viprcz Gxihkayu, Faculty: Faculty of Chemistry, Group: Group213, Avg Grade: 6
Fullname: Dwzlehko Panzi, Faculty: Faculty of Humanities, Group: Group233, Avg Grade: 6
Fullname: Mnvlckgpf Nmfxygiuh, Faculty: International Institute of Economics and Finance, Group: Group212, Avg Grade: 6
Fullname: Ixwdrmquco Xmkcaryzf, Faculty: Faculty of Social Sciences, Group: Group219, Avg Grade: 6
Fullname: Mzyrsx Flajt, Faculty: Faculty of Humanities, Group: Group219, Avg Grade: 6
Fullname: Bhkixjtrq Enipbdcy, Faculty: Faculty of Biology and Biotechnology, Group: Group218, Avg Grade: 6
Fullname: Jltdxgswok Levrqy, Faculty: Faculty of Chemistry, Group: Group212, Avg Grade: 6
Fullname: Wxezygnsal Fvtskirdp, Faculty: Faculty of World Economy and World Politics, Group: Group212, Avg Grade: 6
Fullname: Kfjpetazm Gsulcx, Faculty: Higher School of Jurisprudence and Administration, Group: Group233, Avg Grade: 6
Fullname: Maznyd Yhbtgwrqnk, Faculty: Faculty of Geography and Geo-information Technology, Group: Group288, Avg Grade: 6
Fullname: Sxlrhdwe Gyzuj, Faculty: Faculty of Creative Industries, Group: Group215, Avg Grade: 6
Fullname: Ifbzngadwm Tipzfg, Faculty: Faculty of Geography and Geo-information Technology, Group: Group218, Avg Grade: 6
Fullname: Misgnojelu Bfwel, Faculty: Faculty of Biology and Biotechnology, Group: Group221, Avg Grade: 6
Fullname: Njqsbtf Mfeyjt, Faculty: Faculty of Physics, Group: Group221, Avg Grade: 6
Fullname: Ychjiwrmf Sybutfzh, Faculty: Higher School of Jurisprudence and Administration, Group: Group218, Avg Grade: 6
Fullname: Drpaotncjx Crpxfyhag, Faculty: Faculty of Geography and Geo-information Technology, Group: Group244, Avg Grade: 6
Fullname: Cvahdsf Cvnkwpsuty, Faculty: Faculty of Social Sciences, Group: Group219, Avg Grade: 6
Fullname: Orclhzvgjt Spmkyiq, Faculty: Faculty of Biology and Biotechnology, Group: Group221, Avg Grade: 6
Fullname: Iyepnrwzx Prnwoks, Faculty: Pre-university training faculty, Group: Group215, Avg Grade: 6
Fullname: Kwqsamlg Cgvidur, Faculty: Pre-university training faculty, Group: Group244, Avg Grade: 6
Fullname: Trkowda Crgjxf, Faculty: Faculty of Biology and Biotechnology, Group: Group212, Avg Grade: 6
Fullname: Cewudltks Wlvjnop, Faculty: Pre-university training faculty, Group: Group244, Avg Grade: 6
Fullname: Aufcyehqw Vmhfkuo, Faculty: Faculty of World Economy and World Politics, Group: Group213, Avg Grade: 6
Fullname: Fvjbin Wugjovmk, Faculty: Graduate School of Business, Group: Group213, Avg Grade: 6
Fullname: Gmbjzcn Suadopghf, Faculty: Faculty of Law, Group: Group217, Avg Grade: 6
Fullname: Nawvrjupbx Tvpnzjohds, Faculty: Faculty of Law, Group: Group233, Avg Grade: 6
Fullname: Ojiaufglmw Weczxsk, Faculty: Pre-university training faculty, Group: Group288, Avg Grade: 6
Fullname: Cxumqoirat Zyrbhxwmd, Faculty: Faculty of Law, Group: Group288, Avg Grade: 6
Fullname: Cubqzx Iltufaqgzp, Faculty: Faculty of Physics, Group: Group212, Avg Grade: 6
Fullname: Gewricy Lbodayfvq, Faculty: Faculty of Law, Group: Group233, Avg Grade: 6
Fullname: Hwfioe Debnk, Faculty: Faculty of World Economy and World Politics, Group: Group221, Avg Grade: 6
Fullname: Potjz Mqwzjrgvt, Faculty: Faculty of Urban and Regional Development, Group: Group288, Avg Grade: 6
Fullname: Onwarmkpq Cefnqjidx, Faculty: Faculty of Mathematics, Group: Group288, Avg Grade: 6
Fullname: Jfgnveas Adgnot, Faculty: Faculty of World Economy and World Politics, Group: Group288, Avg Grade: 6
Fullname: Rpemygjd Qovmstyn, Faculty: Lyceum of HSE, Group: Group233, Avg Grade: 6
Fullname: Cdwibatopj Xwpsl, Faculty: Faculty of Law, Group: Group213, Avg Grade: 6
Fullname: Ghupqz Yvazslfug, Faculty: Faculty of Law, Group: Group212, Avg Grade: 6
Fullname: Lrkeotxn Ajurhx, Faculty: Faculty of Urban and Regional Development, Group: Group221, Avg Grade: 6
Fullname: Cstdoqxg Sapzl, Faculty: Lyceum of HSE, Group: Group215, Avg Grade: 6
Fullname: Vfoklzpcxa Irsvpqu, Faculty: School of Foreign Languages, Group: Group233, Avg Grade: 6
Fullname: Gxplvk Podurmtnaf, Faculty: Faculty of Geography and Geo-information Technology, Group: Group219, Avg Grade: 6
Fullname: Sctwpaud Kevdjfaw, Faculty: Faculty of Social Sciences, Group: Group288, Avg Grade: 6
Fullname: Rnbcax Qhiydfxv, Faculty: Graduate School of Business, Group: Group219, Avg Grade: 6
Fullname: Cjunwftds Dcoxnazfwr, Faculty: Faculty of Creative Industries, Group: Group213, Avg Grade: 6
Fullname: Vurglf Hmovgkf, Faculty: Higher School of Jurisprudence and Administration, Group: Group218, Avg Grade: 6
