Fullname: Hlxwguebsc Nmlpvkaf, Faculty: Graduate School of Business, Group: Group288, Avg Grade: 0
Fullname: Jvtxfoyz Inwtqhevus, Faculty: Faculty of Law, Group: Group221, Avg Grade: 5
Fullname: Dlcnmo Xshvofr, Faculty: Faculty of Biology and Biotechnology, Group: Group244, Avg Grade: 5
Fullname: Emlsgdac Quwbgdpvls, Faculty: Faculty of Chemistry, Group: Group244, Avg Grade: 5
Fullname: Ubsmi Feszp, Faculty: Faculty of Mathematics, Group: Group218, Avg Grade: 5
Fullname: Tljviroa Yacweu, Faculty: Faculty of Biology and Biotechnology, Group: Group244, Avg Grade: 5
Fullname: Wclyaobsr Cglofxmp, Faculty: Faculty of Urban and Regional Development, Group: Group244, Avg Grade: 5
Fullname: Zpyxtahmow Bvsxy, Faculty: Faculty of Physics, Group: Group288, Avg Grade: 5
Fullname: Skoauf Igzjv, Faculty: Faculty of Physics, Group: Group219, Avg Grade: 5
Fullname: Trocknu Unsiwjpta, Faculty: Faculty of Chemistry, Group: Group219, Avg Grade: 5
Fullname: Dvmahotpjq Xnrsilvtyd, Faculty: Faculty of Chemistry, Group: Group215, Avg Grade: 5
Fullname: Etinuzc Pcjgknyfw, Faculty: Graduate School of Business, Group: Group219, Avg Grade: 5
Fullname: Bjdxglre Nlhzycgb, Faculty: Faculty of Computer Science, Group: Group215, Avg Grade: 5
Fullname: Jvoxqft Tyfkbwgm, Faculty: Faculty of Urban and Regional Development, Group: Group219, Avg Grade: 6
Fullname: Anvbrhof Hgapiuzem, Faculty: Higher School of Jurisprudence and Administration, Group: Group233, Avg Grade: 6
Fullname: Lqmibsx Oicxyvguj, Faculty: Faculty of Physics, Group: Group244, Avg Grade: 6
Fullname: Dnzxgq Edkwtn, Faculty: Faculty of Humanities, Group: Group288, Avg Grade: 6
Fullname: Mdnoszfjua Kfwdb, Faculty: Faculty of Law, Group: Group219, Avg Grade: 6
Fullname: Hwsmk Yqiscbognl, Faculty: Faculty of Urban and Regional Development, Group: Group213, Avg Grade: 6
Fullname: Qwiozt Twpjhui, Faculty: Faculty of Chemistry, Group: Group217, Avg Grade: 6
Fullname: Wvsmynd Ildxkho, Faculty: Faculty of Mathematics, Group: Group217, Avg Grade: 6
Fullname: Tkghjlsxy Rtmwuehj, Faculty: International Institute of Economics and Finance, Group: Group233, Avg Grade: 6
Fullname: Gmbjzcn Suadopghf, Faculty: Faculty of Law, Group: Group217, Avg Grade: 6
Fullname: Tsmcfayd Hjklb, Faculty: Faculty of Biology and Biotechnology, Group: Group221, Avg Grade: 6
Fullname: Negdr Ftrgohk, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group233, Avg Grade: 6
Fullname: Pysctlmfix Cbsvq, Faculty: Faculty of Biology and Biotechnology, Group: Group233, Avg Grade: 6
Fullname: Jsltqdmbeg Geyzh, Faculty: Faculty of Economic Sciences, Group: Group212, Avg Grade: 6
Fullname: Zalqsxmw Vifjmsp, Faculty: School of Foreign Languages, Group: Group212, Avg Grade: 6
Fullname: Vmxrsfje Mhktylnr, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group219, Avg Grade: 6
Fullname: Bjmknhdc Oxsvjpql, Faculty: Faculty of Physics, Group: Group212, Avg Grade: 6
Fullname: Fbkimeu Pnsxclgzym, Faculty: Faculty of Geography and Geo-information Technology, Group: Group218, Avg Grade: 6
Fullname: Kvqragjwei Rujvgqsyt, Faculty: Faculty of Biology and Biotechnology, Group: Group217, Avg Grade: 6
Fullname: Uaywznerbc Cuytajlpv, Faculty: Faculty of Chemistry, Group: Group215, Avg Grade: 6
Fullname: Kevrfwuabm Ouarig, Faculty: Faculty of Economic Sciences, Group: Group221, Avg Grade: 6
Fullname: Elkzpjai Ykxfh, Faculty: Faculty of Creative Industries, Group: Group219, Avg Grade: 6
Fullname: Gnuzkvwred Iujrwyg, Faculty: Faculty of Social Sciences, Group: Group219, Avg Grade: 6
Fullname: Bwhfgkoc Ztswaeoijn, Faculty: Higher School of Jurisprudence and Administration, Group: Group217, Avg Grade: 6
Fullname: Gtljcnsaz Xnfzijdms, Faculty: Lyceum of HSE, Group: Group288, Avg Grade: 6
Fullname: Qdcjmiyln Vqdonmx, Faculty: Faculty of Humanities, Group: Group217, Avg Grade: 6
Fullname: Xakenm Qizkerhap, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group217, Avg Grade: 6
Fullname: Rnbcax Qhiydfxv, Faculty: Graduate School of Business, Group: Group219, Avg Grade: 6
Fullname: Wtlmjka Esmdi, Faculty: Faculty of Creative Industries, Group: Group233, Avg Grade: 6
Fullname: Shdwevm Psmcbvd, Faculty: Pre-university training faculty, Group: Group288, Avg Grade: 6
Fullname: Wfpvlxyjt Epjdai, Faculty: Faculty of Social Sciences, Group: Group215, Avg Grade: 6
Fullname: Ocslniev Uofimja, Faculty: Graduate School of Business, Group: Group215, Avg Grade: 6
Fullname: Ghyor Qvwcxr, Faculty: Faculty of World Economy and World Politics, Group: Group217, Avg Grade: 6
Fullname: Hifejp Gxjnbot, Faculty: Pre-university training faculty, Group: Group215, Avg Grade: 6
Fullname: Umxnesk Dpuxmerco, Faculty: Faculty of Law, Group: Group288, Avg Grade: 6
Fullname: Efxojurbi Agzwdyjq, Faculty: Faculty of Law, Group: Group215, Avg Grade: 6
Fullname: Bpjsxvazk Knzyoagxqs, Faculty: Faculty of Mathematics, Group: Group217, Avg Grade: 6
Fullname: Uwylrhqi Oynxz, Faculty: Faculty of Chemistry, Group: Group221, Avg Grade: 6
Fullname: Yrxcj Qizjmvd, Faculty: Graduate School of Business, Group: Group217, Avg Grade: 6
Fullname: Ifbzngadwm Tipzfg, Faculty: Faculty of Geography and Geo-information Technology, Group: Group218, Avg Grade: 6
Fullname: Tefnigc Ybqvdzcw, Faculty: Faculty of Economic Sciences, Group: Group217, Avg Grade: 6
Fullname: Bfsmcyl Tacplwbyr, Faculty: Faculty of Computer Science, Group: Group215, Avg Grade: 6
Fullname: Jaowci Gtfvzw, Faculty: Faculty of Biology and Biotechnology, Group: Group221, Avg Grade: 6
Fullname: Nexdrvh Dsgompruhe, Faculty: Faculty of Economic Sciences, Group: Group215, Avg Grade: 6
Fullname: Ngtauofq Tamnjlzx, Faculty: Faculty of Mathematics, Group: Group219, Avg Grade: 6
Fullname: Uhecbqvja Eunigdyprj, Faculty: Faculty of Mathematics, Group: Group215, Avg Grade: 6
Fullname: Bxyenrjkua Ewcid, Faculty: Faculty of Physics, Group: Group217, Avg Grade: 6
Fullname: Zupklhbxt Ckioavpsb, Faculty: School of Foreign Languages, Group: Group212, Avg Grade: 6
Fullname: Aqoslcjfmv Zlbvg, Faculty: Faculty of Chemistry, Group: Group219, Avg Grade: 6
Fullname: Eawodin Lpqrxnucw, Faculty: Higher School of Jurisprudence and Administration, Group: Group288, Avg Grade: 6
Fullname: Kveoznp Snzbquohd, Faculty: Pre-university training faculty, Group: Group219, Avg Grade: 6
Fullname: Tgciyxnl Qslmwnxo, Faculty: Faculty of Humanities, Group: Group288, Avg Grade: 6
Fullname: Oufnkhq Qeosc, Faculty: Faculty of Social Sciences, Group: Group233, Avg Grade: 6
Fullname: Xzklrgd Iqaxk, Faculty: Faculty of Geography and Geo-information Technology, Group: Group288, Avg Grade: 6
Fullname: Imxwpkbl Tlmdjopuyk, Faculty: Faculty of Geography and Geo-information Technology, Group: Group233, Avg Grade: 6
Fullname: Rtmghvck Hetkxc, Faculty: International Institute of Economics and Finance, Group: Group221, Avg Grade: 6
Fullname: Swdlntpvr Shbajgzyfv, Faculty: Faculty of Humanities, Group: Group213, Avg Grade: 6
Fullname: Bfprlau Mfrwtso, Faculty: School of Foreign Languages, Group: Group288, Avg Grade: 6
Fullname: Yzkhbedmf Ahorfb, Faculty: Faculty of Mathematics, Group: Group244, Avg Grade: 6
Fullname: Icfqxtea Utcyxiadz, Faculty: Faculty of Chemistry, Group: Group221, Avg Grade: 6
Fullname: Ntwesa Tbsdnmo, Faculty: Lyceum of HSE, Group: Group221, Avg Grade: 6
Fullname: Gbkjumhqt Lreqzyng, Faculty: School of Foreign Languages, Group: Group233, Avg Grade: 6
Fullname: Sowkbvtny Wfyiktovg, Faculty: Higher School of Jurisprudence and Administration, Group: Group215, Avg Grade: 6
Fullname: Yqxhvumz Pslmjyoarx, Faculty: Faculty of Mathematics, Group: Group244, Avg Grade: 6
Fullname: Qiyco Hrkawfdoz, Faculty: Faculty of Mathematics, Group: Group218, Avg Grade: 6
Fullname: Olfus Uvrka, Faculty: Faculty of Geography and Geo-information Technology, Group: Group213, Avg Grade: 6
Fullname: Wiaxdlb Jewfcao, Faculty: International Institute of Economics and Finance, Group: Group218, Avg Grade: 6
Fullname: Etmfzkucv Mogyek, Faculty: Faculty of Biology and Biotechnology, Group: Group218, Avg Grade: 6
Fullname: Yzkxgdt Mxfslt, Faculty: Faculty of Urban and Regional Development, Group: Group219, Avg Grade: 6
Fullname: Boiqc Ilyctzjvdq, Faculty: Faculty of Social Sciences, Group: Group221, Avg Grade: 6
Fullname: Tauhswimyc Abrxpjwgm, Faculty: Higher School of Jurisprudence and Administration, Group: Group221, Avg Grade: 6
Fullname: Gqkdwtjvl Wbyxrfgd, Faculty: Faculty of Geography and Geo-information Technology, Group: Group288, Avg Grade: 6
Fullname: Lptriqfaj Kmtsyhqc, Faculty: Faculty of Economic Sciences, Group: Group288, Avg Grade: 6
Fullname: Zdxrwukvne Qimptk, Faculty: Pre-university training faculty, Group: Group215, Avg Grade: 6
Fullname: Xhmqvu Mhjuysw, Faculty: Lyceum of HSE, Group: Group233, Avg Grade: 6
Fullname: Abnker Rnakiyvpjb, Faculty: Faculty of Humanities, Group: Group218, Avg Grade: 6
Fullname: Fbwrp Mczogksidn, Faculty: Faculty of World Economy and World Politics, Group: Group288, Avg Grade: 6
Fullname: Apsto Ewlpjqhm, Faculty: Faculty of Biology and Biotechnology, Group: Group219, Avg Grade: 6
Fullname: Eduwlz Hiwfp, Faculty: Faculty of Physics, Group: Group212, Avg Grade: 6
Fullname: Icgsv Bmxfonce, Faculty: Faculty of Humanities, Group: Group217, Avg Grade: 6
Fullname: Fwdsh Agdhoq, Faculty: Graduate School of Business, Group: Group215, Avg Grade: 6
Fullname: Olvnxeyf Dltsbpnaz, Faculty: Faculty of Biology and Biotechnology, Group: Group217, Avg Grade: 6
Fullname: Rodzx Gfihy, Faculty: Faculty of Biology and Biotechnology, Group: Group219, Avg Grade: 6
Fullname: Lzhgnkwdao Fumibndck, Faculty: Faculty of World Economy and World Politics, Group: Group221, Avg Grade: 6
Fullname: Cdjhv Mekjvfbdo, Faculty: Faculty of Geography and Geo-information Technology, Group: Group288, Avg Grade: 6
Fullname: Oizmh Fkxqtasrbi, Faculty: Faculty of Mathematics, Group: Group244, Avg Grade: 6
Fullname: Otqfi Crvqughas, Faculty: Graduate School of Business, Group: Group213, Avg Grade: 6
Fullname: Ibqpdsg Afqhdgrsu, Faculty: Faculty of Computer Science, Group: Group244, Avg Grade: 6
Fullname: Yfujkwzt Akhgiwvsxe, Faculty: Faculty of Biology and Biotechnology, Group: Group288, Avg Grade: 6
Fullname: Efvbhog Fvmzphoqcd, Faculty: Pre-university training faculty, Group: Group217, Avg Grade: 6
Fullname: Zioyevqns Puzve, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group212, Avg Grade: 6
Fullname: Beulxvq Dxwzosftu, Faculty: Pre-university training faculty, Group: Group218, Avg Grade: 6
Fullname: Fdveyxhb Ojnsh, Faculty: Pre-university training faculty, Group: Group218, Avg Grade: 6
Fullname: Juoksdb Ymlqw, Faculty: Graduate School of Business, Group: Group233, Avg Grade: 6
Fullname: Grent Mnulqyawox, Faculty: Faculty of Chemistry, Group: Group217, Avg Grade: 6
Fullname: Silmyhzt Hjpqzsxmyn, Faculty: Faculty of Chemistry, Group: Group213, Avg Grade: 6
Fullname: Hkebgdzt Ugvoasfjpz, Faculty: Faculty of Law, Group: Group217, Avg Grade: 6
Fullname: Harmzgsno Vylawdotc, Faculty: Lyceum of HSE, Group: Group219, Avg Grade: 6
Fullname: Rjtbkxz Wzoyjeulfr, Faculty: Faculty of Law, Group: Group213, Avg Grade: 6
Fullname: Pmrcqtfxbw Yoibzr, Faculty: Faculty of Chemistry, Group: Group221, Avg Grade: 6
Fullname: Tabshdmj Nhfxudzt, Faculty: Faculty of Computer Science, Group: Group219, Avg Grade: 6
Fullname: Tsdqlvaryp Hrkzblyga, Faculty: Faculty of Mathematics, Group: Group219, Avg Grade: 6
Fullname: Sifujh Kfonsxtg, Faculty: Faculty of Geography and Geo-information Technology, Group: Group288, Avg Grade: 6
Fullname: Zovrt Dprfgaw, Faculty: Faculty of Chemistry, Group: Group217, Avg Grade: 6
Fullname: Uecomt Xfavtwgis, Faculty: Faculty of Computer Science, Group: Group288, Avg Grade: 6
Fullname: Etizwyx Hjxsrnt, Faculty: Faculty of Computer Science, Group: Group217, Avg Grade: 6
Fullname: Bihev Rbqhyls, Faculty: Faculty of World Economy and World Politics, Group: Group233, Avg Grade: 6
Fullname: Dimjpcyvk Ftsid, Faculty: Faculty of Mathematics, Group: Group218, Avg Grade: 6
Fullname: Wgmvjfulpt Nmdftho, Faculty: Faculty of Computer Science, Group: Group219, Avg Grade: 6
Fullname: Yxhpzrf Iotaysxcgz, Faculty: Faculty of Economic Sciences, Group: Group219, Avg Grade: 6
Fullname: Vijzrodpbn Unxqjshezm, Faculty: Faculty of Biology and Biotechnology, Group: Group218, Avg Grade: 6
Fullname: Yhwmgqrjit Lejkfza, Faculty: Faculty of Chemistry, Group: Group213, Avg Grade: 6
Fullname: Vnzoqhiyx Vtemaujw, Faculty: Faculty of Law, Group: Group221, Avg Grade: 6
Fullname: Wxdgjseou Wejkav, Faculty: Higher School of Jurisprudence and Administration, Group: Group218, Avg Grade: 6
Fullname: Cjnhpoxm Lnxobjqgrz, Faculty: Faculty of Physics, Group: Group212, Avg Grade: 6
Fullname: Jeaylkm Wxuzfamb, Faculty: Faculty of Economic Sciences, Group: Group217, Avg Grade: 6
Fullname: Vnzltbfchp Kygfml, Faculty: Faculty of World Economy and World Politics, Group: Group288, Avg Grade: 6
Fullname: Jvztqf Ezwhsbfvu, Faculty: Graduate School of Business, Group: Group215, Avg Grade: 6
Fullname: Qmoeiskztl Ladghxse, Faculty: Faculty of World Economy and World Politics, Group: Group212, Avg Grade: 6
Fullname: Orhduc Uwtvoei, Faculty: Lyceum of HSE, Group: Group212, Avg Grade: 6
Fullname: Xuzlwyv Urwqlb, Faculty: Graduate School of Business, Group: Group244, Avg Grade: 6
Fullname: Qkifjn Kcmpty, Faculty: Faculty of Creative Industries, Group: Group213, Avg Grade: 6
Fullname: Kqcdajzihe Gpfsxiyzh, Faculty: Faculty of Humanities, Group: Group244, Avg Grade: 6
Fullname: Unpev Fjhgivl, Faculty: Faculty of World Economy and World Politics, Group: Group218, Avg Grade: 6
Fullname: Kdmslpo Ngzmcsif, Faculty: Faculty of Mathematics, Group: Group219, Avg Grade: 6
Fullname: Sjcqzmd Vgfat, Faculty: Graduate School of Business, Group: Group213, Avg Grade: 6
Fullname: Oqvbtfdmn Utcahorily, Faculty: Faculty of Creative Industries, Group: Group217, Avg Grade: 6
Fullname: Pcoekbmzx Wlucbfdpor, Faculty: International Institute of Economics and Finance, Group: Group244, Avg Grade: 6
Fullname: Fktszro Ycpvilu, Faculty: Faculty of Mathematics, Group: Group218, Avg Grade: 6
Fullname: Gcvjwfxk Wvicoraz, Faculty: Faculty of Physics, Group: Group218, Avg Grade: 6
Fullname: Cstdoqxg Sapzl, Faculty: Lyceum of HSE, Group: Group215, Avg Grade: 6
Fullname: Qnuaof Bconrhyfp, Faculty: Pre-university training faculty, Group: Group212, Avg Grade: 6
Fullname: Dqepl Xjpzkgfe, Faculty: Pre-university training faculty, Group: Group217, Avg Grade: 6
Fullname: Wtnloeq Msjir, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group233, Avg Grade: 6
Fullname: Kutgpmdi Lscnbpqv, Faculty: Faculty of Creative Industries, Group: Group219, Avg Grade: 6
Fullname: Bgumowl Clzdehn, Faculty: Faculty of Chemistry, Group: Group221, Avg Grade: 6
Fullname: Ixwdrmquco Xmkcaryzf, Faculty: Faculty of Social Sciences, Group: Group219, Avg Grade: 6
Fullname: Xwpco Fgbsjw, Faculty: Faculty of Mathematics, Group: Group288, Avg Grade: 6
Fullname: Jbnzap Fbrqvc, Faculty: Faculty of Humanities, Group: Group212, Avg Grade: 6
Fullname: Urwpzxny Arjvplbe, Faculty: Faculty of World Economy and World Politics, Group: Group244, Avg Grade: 6
Fullname: Flcymg Efltdw, Faculty: International Institute of Economics and Finance, Group: Group217, Avg Grade: 6
Fullname: Hcwifzg Bkxoylh, Faculty: Faculty of Physics, Group: Group288, Avg Grade: 6
Fullname: Jplrwnyo Rdxma, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group213, Avg Grade: 6
Fullname: Jeohb Vthyn, Faculty: Faculty of Geography and Geo-information Technology, Group: Group221, Avg Grade: 6
Fullname: Ptwjso Mbywkc, Faculty: International Institute of Economics and Finance, Group: Group221, Avg Grade: 6
Fullname: Ouwmtirp Cirxdesbkm, Faculty: International Institute of Economics and Finance, Group: Group233, Avg Grade: 6
Fullname: Rgqxbfen Wdjngqox, Faculty: Faculty of Social Sciences, Group: Group233, Avg Grade: 6
Fullname: Ajefn Bnhciu, Faculty: Faculty of Urban and Regional Development, Group: Group218, Avg Grade: 6
Fullname: Rhsjlqo Bdlmso, Faculty: Faculty of Mathematics, Group: Group217, Avg Grade: 6
Fullname: Owjhk Fjzxg, Faculty: Faculty of Economic Sciences, Group: Group213, Avg Grade: 6
Fullname: Vljbuma Koqhrgdn, Faculty: Faculty of Economic Sciences, Group: Group244, Avg Grade: 6
Fullname: Fuslknpc Irewdgqsja, Faculty: Faculty of World Economy and World Politics, Group: Group212, Avg Grade: 6
Fullname: Fioypc Tkafm, Faculty: Faculty of Creative Industries, Group: Group212, Avg Grade: 6
Fullname: Dealu Lwrackixqy, Faculty: Faculty of Law, Group: Group221, Avg Grade: 6
Fullname: Osbhwijade Mnpjer, Faculty: School of Foreign Languages, Group: Group233, Avg Grade: 6
Fullname: Jltdxgswok Levrqy, Faculty: Faculty of Chemistry, Group: Group212, Avg Grade: 6
Fullname: Seldfm Xtqpe, Faculty: Faculty of Geography and Geo-information Technology, Group: Group221, Avg Grade: 6
Fullname: Njqsbtf Mfeyjt, Faculty: Faculty of Physics, Group: Group221, Avg Grade: 6
Fullname: Qaimz Adwuofnv, Faculty: Higher School of Jurisprudence and Administration, Group: Group217, Avg Grade: 6
Fullname: Tslfbirw Qrnhkle, Faculty: Lyceum of HSE, Group: Group288, Avg Grade: 6
Fullname: Oqgsyklrm Mckjb, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group217, Avg Grade: 6
Fullname: Auqwyemg Zwlqtajbvo, Faculty: Faculty of Social Sciences, Group: Group212, Avg Grade: 6
Fullname: Nglqafx Woaucnbr, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 6
Fullname: Mswekzp Uyrlpqfowv, Faculty: Faculty of Physics, Group: Group213, Avg Grade: 6
Fullname: Pvwimkxty Przcaxtu, Faculty: Faculty of World Economy and World Politics, Group: Group212, Avg Grade: 6
Fullname: Fuevn Gfknphvydi, Faculty: School of Foreign Languages, Group: Group233, Avg Grade: 6
Fullname: Trnew Jbocpgl, Faculty: Faculty of Urban and Regional Development, Group: Group244, Avg Grade: 6
Fullname: Fvjbin Wugjovmk, Faculty: Graduate School of Business, Group: Group213, Avg Grade: 6
Fullname: Rhpdae Cdkgzya, Faculty: Faculty of Geography and Geo-information Technology, Group: Group288, Avg Grade: 6
Fullname: Uvcbnxmz Kqzbjcv, Faculty: Faculty of Humanities, Group: Group218, Avg Grade: 6
Fullname: Mgoqavxsdz Grdpeua, Faculty: Higher School of Jurisprudence and Administration, Group: Group233, Avg Grade: 6
Fullname: Bqunxpa Lqepfmrj, Faculty: International Institute of Economics and Finance, Group: Group244, Avg Grade: 6
Fullname: Bjtzw Jbdghza, Faculty: Faculty of Computer Science, Group: Group217, Avg Grade: 6
Fullname: Igmtqnjwvp Mngkaelu, Faculty: Faculty of Chemistry, Group: Group244, Avg Grade: 6
Fullname: Iuwadme Kwntu, Faculty: Faculty of Geography and Geo-information Technology, Group: Group221, Avg Grade: 6
Fullname: Xbferic Wgvfe, Faculty: School of Foreign Languages, Group: Group212, Avg Grade: 6
Fullname: Fsewl Hnjmgcl, Faculty: International Institute of Economics and Finance, Group: Group217, Avg Grade: 6
Fullname: Vikzqohmp Flgjnikv, Faculty: Faculty of Mathematics, Group: Group217, Avg Grade: 6
Fullname: Efruizw Ejmnp, Faculty: Faculty of Urban and Regional Development, Group: Group213, Avg Grade: 6
Fullname: Bsvjydqnl Oqkwbf, Faculty: International Institute of Economics and Finance, Group: Group244, Avg Grade: 6
